user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
chinamcclain,6.575205638341853e+18,6.912248294408211e+18,"if this happens, what u doin? @thekidke_",1609383235.0,18.0,https://www.tiktok.com/@chinamcclain/video/6912248294408211718?lang=en,476600.0,4608.0,5987.0,1700000.0
chinamcclain,6.575205638341853e+18,6.911800591975009e+18,@mahakhamidd,1609278994.0,8.0,https://www.tiktok.com/@chinamcclain/video/6911800591975009542?lang=en,604900.0,1477.0,3423.0,2400000.0
chinamcclain,6.575205638341853e+18,6.911799605319437e+18,people think i’ve been 16 for like 6 years lol,1609278762.0,9.0,https://www.tiktok.com/@chinamcclain/video/6911799605319437574?lang=en,333900.0,507.0,1403.0,1500000.0
chinamcclain,6.575205638341853e+18,6.910671572676251e+18,,1609016125.0,9.0,https://www.tiktok.com/@chinamcclain/video/6910671572676250885?lang=en,271700.0,2411.0,2480.0,1200000.0
chinamcclain,6.575205638341853e+18,6.910106906862407e+18,MERRY CHRISTMAS!!! 🙏🏾❤️ @laurynmcclain #sierramcclain,1608884682.0,14.0,https://www.tiktok.com/@chinamcclain/video/6910106906862406918?lang=en,459400.0,694.0,2841.0,1800000.0
chinamcclain,6.575205638341853e+18,6.909915998925737e+18,it’s Christmas Eveee🙏🏾😄😄,1608840204.0,15.0,https://www.tiktok.com/@chinamcclain/video/6909915998925737221?lang=en,696800.0,5141.0,3364.0,3000000.0
chinamcclain,6.575205638341853e+18,6.909539192192208e+18,i guess they’ll have to wait until 2021 lol @underarmour #ad,1608752471.0,14.0,https://www.tiktok.com/@chinamcclain/video/6909539192192208134?lang=en,433900.0,739.0,1619.0,2200000.0
chinamcclain,6.575205638341853e+18,6.908834400784485e+18,@michelle3_rn,1608588376.0,26.0,https://www.tiktok.com/@chinamcclain/video/6908834400784485637?lang=en,6200000.0,82700.0,40300.0,28600000.0
chinamcclain,6.575205638341853e+18,6.908478856244563e+18,,1608505596.0,43.0,https://www.tiktok.com/@chinamcclain/video/6908478856244563205?lang=en,1800000.0,4239.0,20300.0,6100000.0
chinamcclain,6.575205638341853e+18,6.908042343602048e+18,Reply to @534413user,1608403966.0,14.0,https://www.tiktok.com/@chinamcclain/video/6908042343602048261?lang=en,665400.0,1580.0,4979.0,3900000.0
chinamcclain,6.575205638341853e+18,6.90737311160009e+18,we be trippin lol @vincentmarson,1608248146.0,14.0,https://www.tiktok.com/@chinamcclain/video/6907373111600090374?lang=en,5100000.0,93500.0,48900.0,23200000.0
chinamcclain,6.575205638341853e+18,6.906935090048159e+18,this was so fun @kaylawayyla 🖤🙏🏾,1608146161.0,9.0,https://www.tiktok.com/@chinamcclain/video/6906935090048158982?lang=en,453400.0,817.0,2882.0,2300000.0
chinamcclain,6.575205638341853e+18,6.906560370014522e+18,,1608058917.0,15.0,https://www.tiktok.com/@chinamcclain/video/6906560370014522630?lang=en,178700.0,436.0,1349.0,1200000.0
chinamcclain,6.575205638341853e+18,6.904692052030737e+18,🤔🤔🤔,1607623917.0,9.0,https://www.tiktok.com/@chinamcclain/video/6904692052030737670?lang=en,1400000.0,22000.0,10900.0,5600000.0
chinamcclain,6.575205638341853e+18,6.903289396812926e+18,,1607297346.0,14.0,https://www.tiktok.com/@chinamcclain/video/6903289396812926214?lang=en,245100.0,404.0,1915.0,1400000.0
chinamcclain,6.575205638341853e+18,6.902501952098291e+18,,1607114011.0,19.0,https://www.tiktok.com/@chinamcclain/video/6902501952098290949?lang=en,213300.0,790.0,34100.0,1300000.0
heatherlrex,6.809372973180913e+18,6.93261288094468e+18,#duet with @thecaffeinatedchickadee the accuracy! #footsurgerycheck #klutz #clumsy #oopsies,1614124733.0,7.0,https://www.tiktok.com/@heatherlrex/video/6932612880944680197?lang=en,274.0,9.0,9.0,2757.0
heatherlrex,6.809372973180913e+18,6.931115761746382e+18,#duet with @thatdynabro this is how legends are made #whodis #wrongnumber  #catfish,1613776156.0,47.0,https://www.tiktok.com/@heatherlrex/video/6931115761746382085?lang=en,5059.0,186.0,79.0,59600.0
heatherlrex,6.809372973180913e+18,6.930638465650544e+18,#duet with @weltenventures this is a straighter vibe! #yourhusband #millennials #drunktext #messytiktok,1613665028.0,35.0,https://www.tiktok.com/@heatherlrex/video/6930638465650543877?lang=en,38400.0,2040.0,246.0,281400.0
heatherlrex,6.809372973180913e+18,6.93025926076495e+18,Please watch @mommahorsetales video on how to prep your pipes. Hopefully this helps. I am so sorry you’re going through this. #frozenpipes #flooding,1613576735.0,58.0,https://www.tiktok.com/@heatherlrex/video/6930259260764949765?lang=en,10100.0,261.0,290.0,105000.0
heatherlrex,6.809372973180913e+18,6.930040644404645e+18,"#duet with @karaleemo Her characters are incredible. If you don’t follow her, please do. Brilliant. #perfectionist #spreadsheets #energywork #comedy",1613525840.0,57.0,https://www.tiktok.com/@heatherlrex/video/6930040644404645125?lang=en,18000.0,256.0,271.0,179800.0
heatherlrex,6.809372973180913e+18,6.929857382822563e+18,#stitch with @braxh24 I will always find this joke funny... #snowfall #average #cantwaitforthecomments,1613483171.0,11.0,https://www.tiktok.com/@heatherlrex/video/6929857382822563078?lang=en,54800.0,4515.0,1974.0,387600.0
heatherlrex,6.809372973180913e+18,6.92952221829679e+18,"To whom it may concern, our sincerest apologies. Warmest Regards, Chicagoland. #notakebacks #sorrynotsorry #winterstorm #chicagowinter",1613405131.0,38.0,https://www.tiktok.com/@heatherlrex/video/6929522218296790277?lang=en,22600.0,812.0,3227.0,159800.0
heatherlrex,6.809372973180913e+18,6.929484714050997e+18,#duet with @araksenoj12 sounds about right #kidsnames #funnytiktok,1613396403.0,8.0,https://www.tiktok.com/@heatherlrex/video/6929484714050997510?lang=en,33900.0,2635.0,541.0,350700.0
heatherlrex,6.809372973180913e+18,6.929156498144759e+18,Comment your favorite Valentine’s Day fun activities (be good). Can’t wait to try some! #valentinesday #couplesgoals #couplesoftiktok,1613319979.0,45.0,https://www.tiktok.com/@heatherlrex/video/6929156498144759046?lang=en,2392.0,2.0,111.0,63000.0
heatherlrex,6.809372973180913e+18,6.928804634085592e+18,#duet with @oneausomemom what do YOU sing? #britneyspears #freebritney #imaslave4u,1613238053.0,47.0,https://www.tiktok.com/@heatherlrex/video/6928804634085592326?lang=en,10300.0,107.0,220.0,138600.0
heatherlrex,6.809372973180913e+18,6.928556101457677e+18,#duet with @itsmepollyb this had me dead!!! Front wiggly bullsh*t 🤣🤣 #theback #woah #makeitatrend,1613180190.0,13.0,https://www.tiktok.com/@heatherlrex/video/6928556101457677574?lang=en,46800.0,3273.0,566.0,369800.0
heatherlrex,6.809372973180913e+18,6.928439780082585e+18,I need more information @minibrands - please help. #minibrands #giant #helpmetiktok,1613153104.0,59.0,https://www.tiktok.com/@heatherlrex/video/6928439780082584838?lang=en,7176.0,47.0,291.0,138600.0
heatherlrex,6.809372973180913e+18,6.928403113825029e+18,#duet with @loyalty116 miss skip to my Lou 🤣🤣🤣 #gymrats #elliptical #gymstories #planetfitness,1613144569.0,15.0,https://www.tiktok.com/@heatherlrex/video/6928403113825029381?lang=en,177200.0,38400.0,4365.0,2000000.0
heatherlrex,6.809372973180913e+18,6.928209203811208e+18,#duet with @kelso105 seriously?!? Come on!! #puppylove #rescuedog #donttellmyhusdand,1613099427.0,11.0,https://www.tiktok.com/@heatherlrex/video/6928209203811208453?lang=en,96900.0,3740.0,1501.0,827300.0
heatherlrex,6.809372973180913e+18,6.928017644884921e+18,#duet with @mich_vegas I don’t know how you did this!! #onetwo #funnytiktok #heatherslaugh,1613054822.0,59.0,https://www.tiktok.com/@heatherlrex/video/6928017644884921605?lang=en,43100.0,1101.0,584.0,357400.0
heatherlrex,6.809372973180913e+18,6.927775460327837e+18,#duet with @thedarcymichael this series has me DEAD! #popquiz #stonr #marriedlife,1612998434.0,31.0,https://www.tiktok.com/@heatherlrex/video/6927775460327836934?lang=en,16600.0,471.0,131.0,206900.0
heatherlrex,6.809372973180913e+18,6.92769067638147e+18,How I do the duets! #instructionalvideo #duet #howto #tiktoktips,1612978690.0,58.0,https://www.tiktok.com/@heatherlrex/video/6927690676381469958?lang=en,4468.0,317.0,127.0,108000.0
heatherlrex,6.809372973180913e+18,6.927642179250753e+18,#duet with @twinkkjohnson I DIED when I saw this!! #suitcase #textbook #wigchronicles #champ,1612967402.0,15.0,https://www.tiktok.com/@heatherlrex/video/6927642179250752774?lang=en,559600.0,107900.0,9830.0,6300000.0
heatherlrex,6.809372973180913e+18,6.927412965939482e+18,I need this to happen. Who’s in? #quarantinemoms #jeepwave #bustedbiscuits #momsunite,1612914034.0,59.0,https://www.tiktok.com/@heatherlrex/video/6927412965939481861?lang=en,18600.0,173.0,1315.0,163900.0
heatherlrex,6.809372973180913e+18,6.927076761821924e+18,#duet with @tiktokladycop we are in BIG trouble folks! Buckle up! #genz #ohboy #iquit,1612835757.0,59.0,https://www.tiktok.com/@heatherlrex/video/6927076761821924614?lang=en,605300.0,104800.0,9324.0,4500000.0
heatherlrex,6.809372973180913e+18,6.927027641358765e+18,#stitch with @taylorfrankiepaul ok WHAT?!? There’s NO way that’s the club I belong to. These moms are way too cool for me #momtiktok #noway #toocool,1612824316.0,56.0,https://www.tiktok.com/@heatherlrex/video/6927027641358765317?lang=en,10300.0,129.0,452.0,166000.0
heatherlrex,6.809372973180913e+18,6.926645265764027e+18,@parodymom and I have Bucs fans as husbands. Marriage Apocalypse! Rings are off until the game is over. #chiefskingdom #SuperBowl2021 #nottoday,1612735288.0,11.0,https://www.tiktok.com/@heatherlrex/video/6926645265764027653?lang=en,8698.0,31.0,449.0,166100.0
heatherlrex,6.809372973180913e+18,6.926207704490855e+18,#stitch with @leeeeenwithit is it just a southern thing? #sherbert #toilet #tollet #illiterate,1612633408.0,15.0,https://www.tiktok.com/@heatherlrex/video/6926207704490855686?lang=en,7958.0,88.0,265.0,166100.0
heatherlrex,6.809372973180913e+18,6.925978245183606e+18,Try it! Duet us! Couples team building we did in quarantine. We did eventually get it. #coupleschallenge #hockeygear #playtogetherstaytogether,1612579989.0,20.0,https://www.tiktok.com/@heatherlrex/video/6925978245183606021?lang=en,7425.0,103.0,238.0,134800.0
heatherlrex,6.809372973180913e+18,6.924708543002119e+18,#stitch with @jennacperry FACTS! The #covid19 are REAL!!! Only took a year but I did it guys. #pelotonlife #pilatesworkout #cleaneating here I come!!,1612284356.0,9.0,https://www.tiktok.com/@heatherlrex/video/6924708543002119430?lang=en,5083.0,42.0,85.0,109800.0
heatherlrex,6.809372973180913e+18,6.924340562761911e+18,#duet with @astarosborne so true!!!! Watermelon vibes for this Monday! @maubyofficial #maubyofficial #gifted,1612198681.0,15.0,https://www.tiktok.com/@heatherlrex/video/6924340562761911557?lang=en,129400.0,13600.0,743.0,1100000.0
heatherlrex,6.809372973180913e+18,6.923594910109126e+18,#duet with @jyeetsuschrist the ACCURACY! We take the good with the bad. #shitstorm #accurate #meh,1612025070.0,13.0,https://www.tiktok.com/@heatherlrex/video/6923594910109125894?lang=en,16600.0,842.0,194.0,235600.0
heatherlrex,6.809372973180913e+18,6.923255639128935e+18,ABSOLUTELY DEAD! @lelavanlaanen thank you so much for this! I love the people of tiktok #hairoftiktok #ladiestakenotes #heatherslaugh #commentsection,1611946077.0,54.0,https://www.tiktok.com/@heatherlrex/video/6923255639128935685?lang=en,113700.0,28700.0,2229.0,1300000.0
heatherlrex,6.809372973180913e+18,6.923032243145395e+18,#duet with @myfoofy I literally couldn’t breathe. This would be my grandma. #2pumps #babyrecipe #grandmasoftiktok #heatherslaugh,1611894077.0,15.0,https://www.tiktok.com/@heatherlrex/video/6923032243145395462?lang=en,367800.0,34000.0,2732.0,2900000.0
heatherlrex,6.809372973180913e+18,6.92171200015842e+18,#duet with @teeinmomlife girl I got you! Someone needs to kind their own business  lol #freakingkids #whereyougoing #itskindasweet,1611586681.0,50.0,https://www.tiktok.com/@heatherlrex/video/6921712000158420229?lang=en,29400.0,195.0,407.0,293000.0
heatherlrex,6.809372973180913e+18,6.921388588043079e+18,"A Most Beautiful Thing - available on Amazon Prime, Xfinity and NBC. Narrated by Common. Incredible story. #amostbeautifulthing #mustsee #unity",1611511374.0,39.0,https://www.tiktok.com/@heatherlrex/video/6921388588043078917?lang=en,10100.0,213.0,336.0,153700.0
heatherlrex,6.809372973180913e+18,6.920992231885114e+18,#duet with @gracienoe It’s not that bad...you can definitely come back from this #thongs #newschool #imsorry,1611419091.0,29.0,https://www.tiktok.com/@heatherlrex/video/6920992231885114630?lang=en,48800.0,4649.0,711.0,526400.0
heatherlrex,6.809372973180913e+18,6.920713005709692e+18,"We seriously need a Granimals option for adult men. My outfits are matching, but he doesn’t know why lol. #granimals #ilovehimsomuch #sos",1611354078.0,59.0,https://www.tiktok.com/@heatherlrex/video/6920713005709692166?lang=en,15700.0,60.0,901.0,209300.0
heatherlrex,6.809372973180913e+18,6.920365649537601e+18,#duet with @tanaradoublechocolate can we get this woman a tutorial contract? ASAP @tiktok #tutorial #layout #thankyou,1611273204.0,59.0,https://www.tiktok.com/@heatherlrex/video/6920365649537600773?lang=en,58100.0,1365.0,992.0,630200.0
heatherlrex,6.809372973180913e+18,6.920288748592713e+18,"#stitch with @nickiunplugged I mean, they are pretty to look at..NKOTB girl here. Did I miss the point?  #noscrubs #imasurvivor  #shoop #saymyname",1611255298.0,39.0,https://www.tiktok.com/@heatherlrex/video/6920288748592712965?lang=en,6772.0,24.0,386.0,131100.0
heatherlrex,6.809372973180913e+18,6.920234786497859e+18,#duet with @nikkifoxx_ every relationship with a cat I have ever had #catsoftiktok #whatareyoudoing #fuckit,1611242739.0,18.0,https://www.tiktok.com/@heatherlrex/video/6920234786497858822?lang=en,93600.0,8421.0,872.0,729000.0
heatherlrex,6.809372973180913e+18,6.920034438055349e+18,#duet with @luvhelica oh no.... #fashion #sweaterweather #ohnonononoo,1611196089.0,17.0,https://www.tiktok.com/@heatherlrex/video/6920034438055349509?lang=en,162700.0,44700.0,3862.0,1700000.0
heatherlrex,6.809372973180913e+18,6.919905596326088e+18,#greenscreenvideo Tiktok is definitely the cool kid in school #tiktokisbetter #dontbethatguy #yikes,1611166088.0,24.0,https://www.tiktok.com/@heatherlrex/video/6919905596326087942?lang=en,14900.0,29.0,436.0,179200.0
heatherlrex,6.809372973180913e+18,6.919610631075204e+18,#duet with @madisongelgand DEAD!!!! @parodymom #waxingstory #heatherslaugh #magicbubbles,1611097411.0,41.0,https://www.tiktok.com/@heatherlrex/video/6919610631075204358?lang=en,32200.0,2218.0,564.0,310500.0
heatherlrex,6.809372973180913e+18,6.919505067909369e+18,We can do it! You’re a part of the plan. Spread it wide! #bethechange #spreadpostivity #mantra,1611072836.0,16.0,https://www.tiktok.com/@heatherlrex/video/6919505067909369094?lang=en,11100.0,100.0,981.0,154400.0
heatherlrex,6.809372973180913e+18,6.918843865097063e+18,#duet with @onlyraisingkingsnyc there would have been a murder in my home 🤣🤣 #roommates #husbandsoftiktok #whatif,1610918883.0,34.0,https://www.tiktok.com/@heatherlrex/video/6918843865097063686?lang=en,130600.0,5951.0,881.0,1500000.0
heatherlrex,6.809372973180913e+18,6.918785575013191e+18,#duet with @rickglassman going home to your parents house #replenish #parentsoftiktok #heatherslaugh,1610905313.0,58.0,https://www.tiktok.com/@heatherlrex/video/6918785575013190917?lang=en,35700.0,1634.0,648.0,363800.0
heatherlrex,6.809372973180913e+18,6.918468375790292e+18,"#duet with @deshun_does_work when we go mama bear, we aren’t always thinking clearly #haveablessedday #overthere #catchthesehands",1610831458.0,52.0,https://www.tiktok.com/@heatherlrex/video/6918468375790292230?lang=en,84100.0,8017.0,1199.0,711200.0
heatherlrex,6.809372973180913e+18,6.9183851186168e+18,#duet with @mthekyng the reality! But bad decisions make good stories #your20s #baddecisions #goodstories,1610812077.0,9.0,https://www.tiktok.com/@heatherlrex/video/6918385118616800517?lang=en,22300.0,444.0,245.0,264400.0
heatherlrex,6.809372973180913e+18,6.918006060301258e+18,"PSA: Don’t have foot surgery during winter. Also, I miss March/April tiktok. Can we go back there? #boredinthehouse #snowday #startdrinking",1610723824.0,14.0,https://www.tiktok.com/@heatherlrex/video/6918006060301257989?lang=en,8856.0,75.0,369.0,152900.0
heatherlrex,6.809372973180913e+18,6.917993320220282e+18,#duet with @gregrobinson31 what a horrible (but funny) joke!! #areyouok #whoareyourfriends #websiteplease,1610720862.0,40.0,https://www.tiktok.com/@heatherlrex/video/6917993320220282118?lang=en,90300.0,12000.0,1752.0,929300.0
heatherlrex,6.809372973180913e+18,6.917796408615521e+18,#duet with @taylortay0805 when we all discover tiktok #fknfunny #tiktoklaughs #dadsoftiktok,1610675004.0,18.0,https://www.tiktok.com/@heatherlrex/video/6917796408615521542?lang=en,65500.0,724.0,519.0,654100.0
heatherlrex,6.809372973180913e+18,6.91762679912812e+18,#duet with @bpatton86 George straight up three that snake at her!! I would die #snakes #george #heatherslaugh,1610635521.0,42.0,https://www.tiktok.com/@heatherlrex/video/6917626799128120581?lang=en,103100.0,8652.0,1719.0,972400.0
heatherlrex,6.809372973180913e+18,6.917427427316633e+18,#duet with @mrvdk @parodymom I can totally see you having this conversation with someone #notafan #girlslikesports #checkmate,1610589094.0,36.0,https://www.tiktok.com/@heatherlrex/video/6917427427316632838?lang=en,182200.0,11800.0,827.0,1100000.0
heatherlrex,6.809372973180913e+18,6.917297969490365e+18,#duet with @willied78 I give him an A for effort #stapleshasstaples #worthashot,1610558954.0,13.0,https://www.tiktok.com/@heatherlrex/video/6917297969490365702?lang=en,592900.0,48600.0,5091.0,5400000.0
heatherlrex,6.809372973180913e+18,6.917072766118252e+18,I will always be here to help people rise above the negativity and be the change they want to see. Love you all. Stay positive. Spread love. #lovewins,1610506522.0,59.0,https://www.tiktok.com/@heatherlrex/video/6917072766118251781?lang=en,13400.0,45.0,791.0,178200.0
heatherlrex,6.809372973180913e+18,6.916920536295542e+18,"#duet with @mtaren ahhhh, good old Chicago. This is brilliant. #chicago #malort #revolutionbrewing #searstower #itsagrid",1610471075.0,59.0,https://www.tiktok.com/@heatherlrex/video/6916920536295542021?lang=en,15600.0,462.0,288.0,244600.0
heatherlrex,6.809372973180913e+18,6.916566110921821e+18,#duet with @lauren_rizzo I’m so entertained by this!!! #dadsoftiktok #whyyoulaughing #mimic,1610388550.0,24.0,https://www.tiktok.com/@heatherlrex/video/6916566110921821445?lang=en,26900.0,456.0,952.0,321500.0
heatherlrex,6.809372973180913e+18,6.916281549847678e+18,#duet with @clintonnorman sometimes it’s confusing. #llamas #lamaze #justbreathe,1610322299.0,36.0,https://www.tiktok.com/@heatherlrex/video/6916281549847678214?lang=en,20200.0,612.0,243.0,225400.0
heatherlrex,6.809372973180913e+18,6.916149427908431e+18,#duet with @benlionelscott1 we don’t have control of other people but we do have control of how we react/respond. Choose kindness and positivity #love,1610291545.0,59.0,https://www.tiktok.com/@heatherlrex/video/6916149427908431109?lang=en,23600.0,1474.0,420.0,222700.0
heatherlrex,6.809372973180913e+18,6.915916622205079e+18,#duet with @kevin.lawson I’m dying! #dontjudge #darklover #audiobooks,1610237332.0,59.0,https://www.tiktok.com/@heatherlrex/video/6915916622205078789?lang=en,232900.0,13900.0,3147.0,1500000.0
heatherlrex,6.809372973180913e+18,6.915833271184051e+18,#duet with @lil_shirleys_boy the AUDACITY! #peanutmnms #planterspeanuts #wedontclaimher,1610217924.0,57.0,https://www.tiktok.com/@heatherlrex/video/6915833271184051462?lang=en,193100.0,31300.0,3130.0,1300000.0
heatherlrex,6.809372973180913e+18,6.915786391376956e+18,#duet with @darrylsworld86 this didn’t get nearly as much credit as it should have #bigmike #caniborrow #earthquakeeffect,1610207015.0,23.0,https://www.tiktok.com/@heatherlrex/video/6915786391376956678?lang=en,91500.0,5606.0,954.0,692100.0
heatherlrex,6.809372973180913e+18,6.915593211314474e+18,#duet with @mary_ser22 mom vibes all the way #momsofboys #imsoexcited #peachfuzz,1610162035.0,15.0,https://www.tiktok.com/@heatherlrex/video/6915593211314474246?lang=en,61800.0,6427.0,1057.0,707200.0
heatherlrex,6.809372973180913e+18,6.915502657121553e+18,#duet with @mackenzie0austin I’ve never thought about it but it makes SO MUCH SENSE! #gotdamn #wheresthep #hamster,1610140948.0,27.0,https://www.tiktok.com/@heatherlrex/video/6915502657121553669?lang=en,284100.0,45800.0,3165.0,2000000.0
heatherlrex,6.809372973180913e+18,6.915433805541133e+18,#duet with @bryantbrogden were so old #myknees #ithinkmybuttgettingbig #millennials,1610124920.0,18.0,https://www.tiktok.com/@heatherlrex/video/6915433805541133574?lang=en,30800.0,1057.0,496.0,283500.0
heatherlrex,6.809372973180913e+18,6.915407382956871e+18,"#duet with @firedepartmentchronicles Step into my life for a moment! FF wives, back me up. #ffwife #realitycheck #truestories",1610118774.0,56.0,https://www.tiktok.com/@heatherlrex/video/6915407382956870918?lang=en,11700.0,265.0,286.0,163700.0
heatherlrex,6.809372973180913e+18,6.915187296404852e+18,#duet with @jordan_the_stallion8 I’m so grossed out by this #whales #lonelymondaynight #valentinesday,1610067524.0,36.0,https://www.tiktok.com/@heatherlrex/video/6915187296404851973?lang=en,67400.0,5524.0,1012.0,535700.0
heatherlrex,6.809372973180913e+18,6.915145601969704e+18,#duet with @brookejlacey I just love us. 🎶 were all in this 👏🏼 together 🎶 #highschoolmusical #tiktokbesties #werefineitsfine,1610057814.0,15.0,https://www.tiktok.com/@heatherlrex/video/6915145601969704198?lang=en,6340.0,168.0,69.0,154700.0
heatherlrex,6.809372973180913e+18,6.915119948855578e+18,#duet with @19dynasty82 nice work dad #notgood #youokaybuddy #scenery,1610051842.0,12.0,https://www.tiktok.com/@heatherlrex/video/6915119948855577862?lang=en,77200.0,2830.0,583.0,780900.0
heatherlrex,6.809372973180913e+18,6.915079283220155e+18,#duet with @janikon_ FACTS #emotionaltrauma #minorinconvenience #crusheddreams,1610042375.0,8.0,https://www.tiktok.com/@heatherlrex/video/6915079283220155654?lang=en,160900.0,5081.0,632.0,1100000.0
heatherlrex,6.809372973180913e+18,6.915048593938238e+18,#duet with @nicholasvancamp #watchout #manuallabor #bustedmymouth,1610035232.0,10.0,https://www.tiktok.com/@heatherlrex/video/6915048593938238725?lang=en,43600.0,4323.0,786.0,643600.0
heatherlrex,6.809372973180913e+18,6.914867656021577e+18,#duet with @itsgoneviral scared the gravity #slipandfall #almost #heatherslaugh,1609993110.0,11.0,https://www.tiktok.com/@heatherlrex/video/6914867656021576965?lang=en,53500.0,3118.0,549.0,348200.0
heatherlrex,6.809372973180913e+18,6.914805674849488e+18,#duet with @toddroycexxl oh boy #sahara #desertstorm #dusty,1609978670.0,27.0,https://www.tiktok.com/@heatherlrex/video/6914805674849488133?lang=en,12500.0,57.0,144.0,221400.0
heatherlrex,6.809372973180913e+18,6.914759100995784e+18,#duet with @otakoyakisoba I’m DYING!!! #showoff #listentoyourmom #exercise,1609967825.0,14.0,https://www.tiktok.com/@heatherlrex/video/6914759100995783942?lang=en,67400.0,7444.0,1349.0,964500.0
heatherlrex,6.809372973180913e+18,6.914655799881027e+18,#duet with @kennysmashes now you know! #education #idontundertand #mansplaining,1609943784.0,59.0,https://www.tiktok.com/@heatherlrex/video/6914655799881026821?lang=en,114500.0,19000.0,2718.0,949700.0
heatherlrex,6.809372973180913e+18,6.91446360895716e+18,#duet with @judgejuju00 I’m not worthy #brilliant #homemakeover #bachelorettepad,1609899027.0,38.0,https://www.tiktok.com/@heatherlrex/video/6914463608957160709?lang=en,221000.0,6255.0,1430.0,1300000.0
heatherlrex,6.809372973180913e+18,6.91431000940487e+18,#duet with @jazmynjw the ACCURACY! #husbandsoftiktok #chores #oatmeal,1609863266.0,47.0,https://www.tiktok.com/@heatherlrex/video/6914310009404869894?lang=en,65600.0,3528.0,604.0,490800.0
heatherlrex,6.809372973180913e+18,6.914075759401389e+18,#duet with @hope_schwing this had me DEAD! What came out of your body?!? #acidreflux #tellme #ohnono,1609808726.0,20.0,https://www.tiktok.com/@heatherlrex/video/6914075759401389318?lang=en,112300.0,4274.0,1140.0,898600.0
heatherlrex,6.809372973180913e+18,6.913975982290423e+18,#duet with @staygooofy 👈🏼 click here and read the comments. #commentsection #itsnowed #askingforafriend,1609785493.0,15.0,https://www.tiktok.com/@heatherlrex/video/6913975982290423045?lang=en,173500.0,29300.0,7637.0,3700000.0
heatherlrex,6.809372973180913e+18,6.91395693936175e+18,#duet with @shredstur That sounded like it HURT! #motherofgod #brokentoes #coolguy,1609781061.0,7.0,https://www.tiktok.com/@heatherlrex/video/6913956939361750278?lang=en,39400.0,1361.0,491.0,386400.0
heatherlrex,6.809372973180913e+18,6.913727194686639e+18,#duet with @dennydoesit I found this SO cute #dogsoftiktok #backfat #puppylove,1609727569.0,9.0,https://www.tiktok.com/@heatherlrex/video/6913727194686639365?lang=en,292400.0,6800.0,1490.0,2800000.0
heatherlrex,6.809372973180913e+18,6.913694018811563e+18,I think the universe is punishing me 😩. Please help. #sos #iphonesupport #shedrivesmecrazy #donttellmom,1609719843.0,29.0,https://www.tiktok.com/@heatherlrex/video/6913694018811563269?lang=en,8438.0,30.0,347.0,195100.0
heatherlrex,6.809372973180913e+18,6.913570563294301e+18,#duet with @duke.gomez I hope your day got better!! #lordfarquaad #badday #heatherslaugh,1609691104.0,30.0,https://www.tiktok.com/@heatherlrex/video/6913570563294301446?lang=en,74700.0,3902.0,772.0,621700.0
heatherlrex,6.809372973180913e+18,6.91337727962843e+18,#duet with @joshblevesque let’s close the night with this gem #gowithout #tiktokfashion #looksgoodonyou,1609646101.0,14.0,https://www.tiktok.com/@heatherlrex/video/6913377279628430597?lang=en,39200.0,885.0,506.0,425600.0
heatherlrex,6.809372973180913e+18,6.913315831086632e+18,I just want to spread laughter folks. That’s all. #beanadult #letschataboutit #comeonman,1609631788.0,36.0,https://www.tiktok.com/@heatherlrex/video/6913315831086632198?lang=en,29500.0,41.0,2835.0,285100.0
heatherlrex,6.809372973180913e+18,6.913208049855401e+18,#duet with @amariexeirama I’m dying!!! “I found these really cute tops!” #masklife #oops #oldnavy we need more info..like pics on items,1609606697.0,15.0,https://www.tiktok.com/@heatherlrex/video/6913208049855401222?lang=en,85200.0,6824.0,680.0,1400000.0
heatherlrex,6.809372973180913e+18,6.912973289375682e+18,#duet with @ryansxlshorts why?!? Omg! #bangs #poordecisions #mistakesweremade,1609552036.0,33.0,https://www.tiktok.com/@heatherlrex/video/6912973289375681797?lang=en,52300.0,3011.0,1279.0,515000.0
heatherlrex,6.809372973180913e+18,6.912870459646283e+18,#duet with @colinfield8 seriously 2020.... #eartooth #bonethyself #unitedstatesofjumanji #heatherslaugh,1609528094.0,56.0,https://www.tiktok.com/@heatherlrex/video/6912870459646283014?lang=en,1400000.0,107400.0,9857.0,8200000.0
heatherlrex,6.809372973180913e+18,6.912675238119493e+18,#duet with @friedwhoreowookie I absolutely love this! #weddingparty #weveallbeenthere #canwebefriends,1609482641.0,21.0,https://www.tiktok.com/@heatherlrex/video/6912675238119492870?lang=en,513500.0,33800.0,3876.0,3200000.0
heatherlrex,6.809372973180913e+18,6.912464244051168e+18,#duet with @givibee we’ve all been there buddy #buttclencher #kidsareawesome #vr,1609433516.0,24.0,https://www.tiktok.com/@heatherlrex/video/6912464244051168517?lang=en,18800.0,661.0,154.0,239100.0
heatherlrex,6.809372973180913e+18,6.912266616373906e+18,#duet with @travis_mcelroy facts! #havekidstheysay #parentsoftiktok #kidsaintshit,1609387504.0,13.0,https://www.tiktok.com/@heatherlrex/video/6912266616373906694?lang=en,38600.0,2208.0,309.0,320800.0
heatherlrex,6.809372973180913e+18,6.912179187935809e+18,#duet with @lineman236 back to my roots. #fakedit #seinfeld #lipsyncer,1609367142.0,27.0,https://www.tiktok.com/@heatherlrex/video/6912179187935808773?lang=en,14300.0,212.0,103.0,217200.0
